projID,projectName,metricName,reportingMonth,totalVolume,achieveVolume,metricPerformance
lvamerica,Louis Vuitton North America,Average Wrap Time,6/1/2016,681,689,685.00
lvamerica,Louis Vuitton North America,Average Wrap Time,7/1/2016,585,709,647.00
lvamerica,Louis Vuitton North America,Average Wrap Time,8/1/2016,430,617,523.50
lvamerica,Louis Vuitton North America,Chat Service Level,1/1/2015,680,992,0.69
lvamerica,Louis Vuitton North America,Chat Service Level,2/1/2015,99,184,0.54
lvamerica,Louis Vuitton North America,Chat Service Level,3/1/2015,583,848,0.69
lvamerica,Louis Vuitton North America,Chat Service Level,4/1/2015,642,661,0.97
lvamerica,Louis Vuitton North America,Chat Service Level,5/1/2015,383,726,0.53
lvamerica,Louis Vuitton North America,Chat Service Level,6/1/2015,894,968,0.92
lvamerica,Louis Vuitton North America,Chat Service Level,7/1/2015,137,660,0.21
lvamerica,Louis Vuitton North America,Chat Service Level,8/1/2015,808,903,0.89
lvamerica,Louis Vuitton North America,Chat Service Level,9/1/2015,474,532,0.89
lvamerica,Louis Vuitton North America,Chat Service Level,10/1/2015,360,849,0.42
lvamerica,Louis Vuitton North America,Chat Service Level,11/1/2015,270,575,0.47
lvamerica,Louis Vuitton North America,Chat Service Level,12/1/2015,620,647,0.96
lvamerica,Louis Vuitton North America,Chat Service Level,1/1/2016,44,302,0.15
lvamerica,Louis Vuitton North America,Chat Service Level,2/1/2016,23,360,0.06
lvamerica,Louis Vuitton North America,Chat Service Level,3/1/2016,94,354,0.27
lvamerica,Louis Vuitton North America,Chat Service Level,4/1/2016,682,694,0.98
lvamerica,Louis Vuitton North America,Chat Service Level,5/1/2016,681,802,0.85
lvamerica,Louis Vuitton North America,Chat Service Level,6/1/2016,926,961,0.96
lvamerica,Louis Vuitton North America,Chat Service Level,7/1/2016,186,675,0.28
lvamerica,Louis Vuitton North America,Chat Service Level,8/1/2016,719,804,0.89
lvamerica,Louis Vuitton North America,First Call Closure,1/1/2015,844,919,0.92
lvamerica,Louis Vuitton North America,First Call Closure,2/1/2015,398,790,0.50
lvamerica,Louis Vuitton North America,First Call Closure,3/1/2015,397,885,0.45
lvamerica,Louis Vuitton North America,First Call Closure,4/1/2015,850,944,0.90
lvamerica,Louis Vuitton North America,First Call Closure,5/1/2015,655,663,0.99
lvamerica,Louis Vuitton North America,First Call Closure,6/1/2015,477,679,0.70
lvamerica,Louis Vuitton North America,First Call Closure,7/1/2015,336,770,0.44
lvamerica,Louis Vuitton North America,First Call Closure,8/1/2015,892,923,0.97
lvamerica,Louis Vuitton North America,First Call Closure,9/1/2015,672,678,0.99
lvamerica,Louis Vuitton North America,First Call Closure,10/1/2015,409,885,0.46
lvamerica,Louis Vuitton North America,First Call Closure,11/1/2015,91,808,0.11
lvamerica,Louis Vuitton North America,First Call Closure,12/1/2015,380,884,0.43
lvamerica,Louis Vuitton North America,First Call Closure,1/1/2016,379,588,0.64
lvamerica,Louis Vuitton North America,First Call Closure,2/1/2016,505,807,0.63
lvamerica,Louis Vuitton North America,First Call Closure,3/1/2016,999,999,1.00
lvamerica,Louis Vuitton North America,First Call Closure,4/1/2016,681,910,0.75
lvamerica,Louis Vuitton North America,First Call Closure,5/1/2016,213,762,0.28
lvamerica,Louis Vuitton North America,First Call Closure,6/1/2016,457,764,0.60
lvamerica,Louis Vuitton North America,First Call Closure,7/1/2016,736,994,0.74
lvamerica,Louis Vuitton North America,First Call Closure,8/1/2016,890,938,0.95
lvamerica,Louis Vuitton North America,First Tier Closure,1/1/2015,240,731,0.33
lvamerica,Louis Vuitton North America,First Tier Closure,2/1/2015,415,421,0.99
lvamerica,Louis Vuitton North America,First Tier Closure,3/1/2015,843,940,0.90
lvamerica,Louis Vuitton North America,First Tier Closure,4/1/2015,137,805,0.17
lvamerica,Louis Vuitton North America,First Tier Closure,5/1/2015,924,952,0.97
lvamerica,Louis Vuitton North America,First Tier Closure,6/1/2015,919,987,0.93
lvamerica,Louis Vuitton North America,First Tier Closure,7/1/2015,937,953,0.98
lvamerica,Louis Vuitton North America,First Tier Closure,8/1/2015,360,404,0.89
lvamerica,Louis Vuitton North America,First Tier Closure,9/1/2015,229,697,0.33
lvamerica,Louis Vuitton North America,First Tier Closure,10/1/2015,902,980,0.92
lvamerica,Louis Vuitton North America,First Tier Closure,11/1/2015,213,358,0.60
lvamerica,Louis Vuitton North America,First Tier Closure,12/1/2015,799,965,0.83
lvamerica,Louis Vuitton North America,First Tier Closure,1/1/2016,77,285,0.27
lvamerica,Louis Vuitton North America,First Tier Closure,2/1/2016,869,900,0.97
lvamerica,Louis Vuitton North America,First Tier Closure,3/1/2016,659,904,0.73
lvamerica,Louis Vuitton North America,First Tier Closure,4/1/2016,404,729,0.55
lvamerica,Louis Vuitton North America,First Tier Closure,5/1/2016,164,297,0.55
lvamerica,Louis Vuitton North America,First Tier Closure,6/1/2016,307,802,0.38
lvamerica,Louis Vuitton North America,First Tier Closure,7/1/2016,557,996,0.56
lvamerica,Louis Vuitton North America,First Tier Closure,8/1/2016,419,423,0.99
lvamerica,Louis Vuitton North America,Inbound Call Volume,1/1/2015,891,968,0.92
lvamerica,Louis Vuitton North America,Inbound Call Volume,2/1/2015,752,788,0.95
lvamerica,Louis Vuitton North America,Inbound Call Volume,3/1/2015,502,1000,0.50
lvamerica,Louis Vuitton North America,Inbound Call Volume,4/1/2015,875,946,0.92
lvamerica,Louis Vuitton North America,Inbound Call Volume,5/1/2015,85,472,0.18
lvamerica,Louis Vuitton North America,Inbound Call Volume,6/1/2015,846,857,0.99
lvamerica,Louis Vuitton North America,Inbound Call Volume,7/1/2015,614,628,0.98
lvamerica,Louis Vuitton North America,Inbound Call Volume,8/1/2015,920,940,0.98
lvamerica,Louis Vuitton North America,Inbound Call Volume,9/1/2015,309,418,0.74
lvamerica,Louis Vuitton North America,Inbound Call Volume,10/1/2015,57,277,0.21
lvamerica,Louis Vuitton North America,Inbound Call Volume,11/1/2015,513,705,0.73
lvamerica,Louis Vuitton North America,Inbound Call Volume,12/1/2015,926,987,0.94
lvamerica,Louis Vuitton North America,Inbound Call Volume,1/1/2016,645,972,0.66
lvamerica,Louis Vuitton North America,Inbound Call Volume,2/1/2016,9,76,0.12
lvamerica,Louis Vuitton North America,Inbound Call Volume,3/1/2016,627,693,0.90
lvamerica,Louis Vuitton North America,Inbound Call Volume,4/1/2016,333,862,0.39
lvamerica,Louis Vuitton North America,Inbound Call Volume,5/1/2016,12,617,0.02
lvamerica,Louis Vuitton North America,Inbound Call Volume,6/1/2016,480,683,0.70
lvamerica,Louis Vuitton North America,Inbound Call Volume,7/1/2016,641,825,0.78
lvamerica,Louis Vuitton North America,Inbound Call Volume,8/1/2016,960,961,1.00
lvamerica,Louis Vuitton North America,Phone Service Level,1/1/2015,955,965,0.99
lvamerica,Louis Vuitton North America,Phone Service Level,2/1/2015,950,956,0.99
lvamerica,Louis Vuitton North America,Phone Service Level,3/1/2015,190,872,0.22
lvamerica,Louis Vuitton North America,Phone Service Level,4/1/2015,464,848,0.55
lvamerica,Louis Vuitton North America,Phone Service Level,5/1/2015,618,641,0.96
lvamerica,Louis Vuitton North America,Phone Service Level,6/1/2015,824,925,0.89
lvamerica,Louis Vuitton North America,Phone Service Level,7/1/2015,469,619,0.76
lvamerica,Louis Vuitton North America,Phone Service Level,8/1/2015,442,853,0.52
lvamerica,Louis Vuitton North America,Phone Service Level,9/1/2015,350,942,0.37
lvamerica,Louis Vuitton North America,Phone Service Level,10/1/2015,898,900,1.00
lvamerica,Louis Vuitton North America,Phone Service Level,11/1/2015,782,865,0.90
lvamerica,Louis Vuitton North America,Phone Service Level,12/1/2015,9,18,0.50
lvamerica,Louis Vuitton North America,Phone Service Level,1/1/2016,85,375,0.23
lvamerica,Louis Vuitton North America,Phone Service Level,2/1/2016,384,818,0.47
lvamerica,Louis Vuitton North America,Phone Service Level,3/1/2016,298,645,0.46
lvamerica,Louis Vuitton North America,Phone Service Level,4/1/2016,418,806,0.52
lvamerica,Louis Vuitton North America,Phone Service Level,5/1/2016,642,833,0.77
lvamerica,Louis Vuitton North America,Phone Service Level,6/1/2016,871,966,0.90
lvamerica,Louis Vuitton North America,Phone Service Level,7/1/2016,531,854,0.62
lvamerica,Louis Vuitton North America,Phone Service Level,8/1/2016,712,931,0.76
lvamerica,Louis Vuitton North America,Web Service Level,1/1/2015,632,733,0.86
lvamerica,Louis Vuitton North America,Web Service Level,2/1/2015,366,567,0.65
lvamerica,Louis Vuitton North America,Web Service Level,3/1/2015,761,927,0.82
lvamerica,Louis Vuitton North America,Web Service Level,4/1/2015,111,640,0.17
lvamerica,Louis Vuitton North America,Web Service Level,5/1/2015,288,984,0.29
lvamerica,Louis Vuitton North America,Web Service Level,6/1/2015,597,959,0.62
lvamerica,Louis Vuitton North America,Web Service Level,7/1/2015,274,616,0.44
lvamerica,Louis Vuitton North America,Web Service Level,8/1/2015,564,830,0.68
lvamerica,Louis Vuitton North America,Web Service Level,9/1/2015,959,960,1.00
lvamerica,Louis Vuitton North America,Web Service Level,10/1/2015,344,533,0.65
lvamerica,Louis Vuitton North America,Web Service Level,11/1/2015,923,984,0.94
lvamerica,Louis Vuitton North America,Web Service Level,12/1/2015,784,836,0.94
lvamerica,Louis Vuitton North America,Web Service Level,1/1/2016,449,680,0.66
lvamerica,Louis Vuitton North America,Web Service Level,2/1/2016,357,403,0.89
lvamerica,Louis Vuitton North America,Web Service Level,3/1/2016,219,721,0.30
lvamerica,Louis Vuitton North America,Web Service Level,4/1/2016,397,984,0.40
lvamerica,Louis Vuitton North America,Web Service Level,5/1/2016,694,791,0.88
lvamerica,Louis Vuitton North America,Web Service Level,6/1/2016,927,959,0.97
lvamerica,Louis Vuitton North America,Web Service Level,7/1/2016,702,856,0.82
lvamerica,Louis Vuitton North America,Web Service Level,8/1/2016,918,947,0.97
mcard,MasterCard,Abandon Rate,1/1/2015,282,420,0.67
mcard,MasterCard,Abandon Rate,2/1/2015,673,735,0.92
mcard,MasterCard,Abandon Rate,3/1/2015,590,898,0.66
mcard,MasterCard,Abandon Rate,4/1/2015,859,911,0.94
mcard,MasterCard,Abandon Rate,5/1/2015,436,729,0.60
mcard,MasterCard,Abandon Rate,6/1/2015,49,102,0.48
mcard,MasterCard,Abandon Rate,7/1/2015,583,747,0.78
mcard,MasterCard,Abandon Rate,8/1/2015,179,194,0.92
mcard,MasterCard,Abandon Rate,9/1/2015,317,361,0.88
mcard,MasterCard,Abandon Rate,10/1/2015,905,968,0.93
mcard,MasterCard,Abandon Rate,11/1/2015,746,893,0.84
mcard,MasterCard,Abandon Rate,12/1/2015,611,951,0.64
mcard,MasterCard,Abandon Rate,1/1/2016,789,970,0.81
mcard,MasterCard,Abandon Rate,2/1/2016,579,851,0.68
mcard,MasterCard,Abandon Rate,3/1/2016,158,418,0.38
mcard,MasterCard,Abandon Rate,4/1/2016,717,866,0.83
mcard,MasterCard,Abandon Rate,5/1/2016,714,977,0.73
mcard,MasterCard,Abandon Rate,6/1/2016,682,682,1.00
mcard,MasterCard,Abandon Rate,7/1/2016,343,653,0.53
mcard,MasterCard,Abandon Rate,8/1/2016,981,983,1.00
mcard,MasterCard,Average Handle Time,1/1/2015,95,174,134.50
mcard,MasterCard,Average Handle Time,2/1/2015,363,633,498.00
mcard,MasterCard,Average Handle Time,3/1/2015,354,812,583.00
mcard,MasterCard,Average Handle Time,4/1/2015,423,553,488.00
mcard,MasterCard,Average Handle Time,5/1/2015,226,877,551.50
mcard,MasterCard,Average Handle Time,6/1/2015,382,867,624.50
mcard,MasterCard,Average Handle Time,7/1/2015,116,983,549.50
mcard,MasterCard,Average Handle Time,8/1/2015,15,188,101.50
mcard,MasterCard,Average Handle Time,9/1/2015,208,712,460.00
mcard,MasterCard,Average Handle Time,10/1/2015,594,595,594.50
mcard,MasterCard,Average Handle Time,11/1/2015,107,607,357.00
mcard,MasterCard,Average Handle Time,12/1/2015,148,251,199.50
mcard,MasterCard,Average Handle Time,1/1/2016,896,972,934.00
mcard,MasterCard,Average Handle Time,2/1/2016,871,974,922.50
mcard,MasterCard,Average Handle Time,3/1/2016,326,773,549.50
mcard,MasterCard,Average Handle Time,4/1/2016,837,943,890.00
mcard,MasterCard,Average Handle Time,5/1/2016,815,930,872.50
mcard,MasterCard,Average Handle Time,6/1/2016,991,996,993.50
mcard,MasterCard,Average Handle Time,7/1/2016,986,999,992.50
mcard,MasterCard,Average Handle Time,8/1/2016,373,485,429.00
mcard,MasterCard,Average Hold Time,1/1/2015,489,882,685.50
mcard,MasterCard,Average Hold Time,2/1/2015,509,988,748.50
mcard,MasterCard,Average Hold Time,3/1/2015,279,919,599.00
mcard,MasterCard,Average Hold Time,4/1/2015,442,759,600.50
mcard,MasterCard,Average Hold Time,5/1/2015,855,876,865.50
mcard,MasterCard,Average Hold Time,6/1/2015,627,995,811.00
mcard,MasterCard,Average Hold Time,7/1/2015,169,363,266.00
mcard,MasterCard,Average Hold Time,8/1/2015,155,765,460.00
mcard,MasterCard,Average Hold Time,9/1/2015,648,722,685.00
mcard,MasterCard,Average Hold Time,10/1/2015,954,968,961.00
mcard,MasterCard,Average Hold Time,11/1/2015,591,971,781.00
mcard,MasterCard,Average Hold Time,12/1/2015,231,795,513.00
mcard,MasterCard,Average Hold Time,1/1/2016,77,857,467.00
mcard,MasterCard,Average Hold Time,2/1/2016,370,799,584.50
mcard,MasterCard,Average Hold Time,3/1/2016,359,708,533.50
mcard,MasterCard,Average Hold Time,4/1/2016,482,967,724.50
mcard,MasterCard,Average Hold Time,5/1/2016,864,967,915.50
mcard,MasterCard,Average Hold Time,6/1/2016,672,983,827.50
mcard,MasterCard,Average Hold Time,7/1/2016,556,572,564.00
mcard,MasterCard,Average Hold Time,8/1/2016,781,923,852.00
mcard,MasterCard,Average Speed to Answer,1/1/2015,144,443,293.50
mcard,MasterCard,Average Speed to Answer,2/1/2015,229,828,528.50
mcard,MasterCard,Average Speed to Answer,3/1/2015,543,845,694.00
mcard,MasterCard,Average Speed to Answer,4/1/2015,807,935,871.00
mcard,MasterCard,Average Speed to Answer,5/1/2015,176,557,366.50
mcard,MasterCard,Average Speed to Answer,6/1/2015,914,937,925.50
mcard,MasterCard,Average Speed to Answer,7/1/2015,629,740,684.50
mcard,MasterCard,Average Speed to Answer,8/1/2015,295,686,490.50
mcard,MasterCard,Average Speed to Answer,9/1/2015,800,801,800.50
mcard,MasterCard,Average Speed to Answer,10/1/2015,249,488,368.50
mcard,MasterCard,Average Speed to Answer,11/1/2015,868,995,931.50
mcard,MasterCard,Average Speed to Answer,12/1/2015,154,183,168.50
mcard,MasterCard,Average Speed to Answer,1/1/2016,362,873,617.50
mcard,MasterCard,Average Speed to Answer,2/1/2016,772,826,799.00
mcard,MasterCard,Average Speed to Answer,3/1/2016,739,785,762.00
mcard,MasterCard,Average Speed to Answer,4/1/2016,9,184,96.50
mcard,MasterCard,Average Speed to Answer,5/1/2016,161,423,292.00
mcard,MasterCard,Average Speed to Answer,6/1/2016,651,785,718.00
mcard,MasterCard,Average Speed to Answer,7/1/2016,228,870,549.00
mcard,MasterCard,Average Speed to Answer,8/1/2016,53,544,298.50
mcard,MasterCard,Average Talk Time,1/1/2015,655,658,656.50
mcard,MasterCard,Average Talk Time,2/1/2015,519,880,699.50
mcard,MasterCard,Average Talk Time,3/1/2015,467,503,485.00
mcard,MasterCard,Average Talk Time,4/1/2015,834,996,915.00
mcard,MasterCard,Average Talk Time,5/1/2015,559,927,743.00
mcard,MasterCard,Average Talk Time,6/1/2015,571,754,662.50
mcard,MasterCard,Average Talk Time,7/1/2015,808,990,899.00
mcard,MasterCard,Average Talk Time,8/1/2015,129,649,389.00
mcard,MasterCard,Average Talk Time,9/1/2015,565,659,612.00
mcard,MasterCard,Average Talk Time,10/1/2015,764,790,777.00
mcard,MasterCard,Average Talk Time,11/1/2015,991,999,995.00
mcard,MasterCard,Average Talk Time,12/1/2015,385,440,412.50
mcard,MasterCard,Average Talk Time,1/1/2016,715,936,825.50
mcard,MasterCard,Average Talk Time,2/1/2016,938,955,946.50
mcard,MasterCard,Average Talk Time,3/1/2016,929,932,930.50
mcard,MasterCard,Average Talk Time,4/1/2016,471,912,691.50
mcard,MasterCard,Average Talk Time,5/1/2016,673,895,784.00
mcard,MasterCard,Average Talk Time,6/1/2016,611,735,673.00
mcard,MasterCard,Average Talk Time,7/1/2016,775,984,879.50
mcard,MasterCard,Average Talk Time,8/1/2016,756,923,839.50
mcard,MasterCard,Average Wrap Time,1/1/2015,287,310,298.50
mcard,MasterCard,Average Wrap Time,2/1/2015,480,631,555.50
mcard,MasterCard,Average Wrap Time,3/1/2015,682,800,741.00
mcard,MasterCard,Average Wrap Time,4/1/2015,558,779,668.50
mcard,MasterCard,Average Wrap Time,5/1/2015,355,743,549.00
mcard,MasterCard,Average Wrap Time,6/1/2015,979,988,983.50
mcard,MasterCard,Average Wrap Time,7/1/2015,348,954,651.00
mcard,MasterCard,Average Wrap Time,8/1/2015,966,1000,983.00
mcard,MasterCard,Average Wrap Time,9/1/2015,147,452,299.50
mcard,MasterCard,Average Wrap Time,10/1/2015,931,942,936.50
mcard,MasterCard,Average Wrap Time,11/1/2015,608,890,749.00
mcard,MasterCard,Average Wrap Time,12/1/2015,711,925,818.00
mcard,MasterCard,Average Wrap Time,1/1/2016,280,720,500.00
mcard,MasterCard,Average Wrap Time,2/1/2016,184,670,427.00
mcard,MasterCard,Average Wrap Time,3/1/2016,452,599,525.50
mcard,MasterCard,Average Wrap Time,4/1/2016,431,655,543.00
mcard,MasterCard,Average Wrap Time,5/1/2016,338,912,625.00
mcard,MasterCard,Average Wrap Time,6/1/2016,387,925,656.00
mcard,MasterCard,Average Wrap Time,7/1/2016,408,615,511.50
mcard,MasterCard,Average Wrap Time,8/1/2016,537,660,598.50
mcard,MasterCard,Chat Service Level,1/1/2015,560,869,0.64
mcard,MasterCard,Chat Service Level,2/1/2015,790,831,0.95
mcard,MasterCard,Chat Service Level,3/1/2015,699,869,0.80
mcard,MasterCard,Chat Service Level,4/1/2015,826,966,0.86
mcard,MasterCard,Chat Service Level,5/1/2015,638,881,0.72
mcard,MasterCard,Chat Service Level,6/1/2015,624,901,0.69
mcard,MasterCard,Chat Service Level,7/1/2015,152,159,0.96
mcard,MasterCard,Chat Service Level,8/1/2015,210,999,0.21
mcard,MasterCard,Chat Service Level,9/1/2015,345,876,0.39
mcard,MasterCard,Chat Service Level,10/1/2015,249,556,0.45
mcard,MasterCard,Chat Service Level,11/1/2015,894,963,0.93
mcard,MasterCard,Chat Service Level,12/1/2015,571,803,0.71
mcard,MasterCard,Chat Service Level,1/1/2016,848,955,0.89
mcard,MasterCard,Chat Service Level,2/1/2016,758,997,0.76
mcard,MasterCard,Chat Service Level,3/1/2016,732,987,0.74
mcard,MasterCard,Chat Service Level,4/1/2016,167,785,0.21
mcard,MasterCard,Chat Service Level,5/1/2016,896,974,0.92
mcard,MasterCard,Chat Service Level,6/1/2016,131,368,0.36
mcard,MasterCard,Chat Service Level,7/1/2016,851,979,0.87
mcard,MasterCard,Chat Service Level,8/1/2016,215,352,0.61
mcard,MasterCard,First Call Closure,1/1/2015,689,898,0.77
mcard,MasterCard,First Call Closure,2/1/2015,712,814,0.87
mcard,MasterCard,First Call Closure,3/1/2015,62,283,0.22
mcard,MasterCard,First Call Closure,4/1/2015,397,994,0.40
mcard,MasterCard,First Call Closure,5/1/2015,891,951,0.94
mcard,MasterCard,First Call Closure,6/1/2015,845,910,0.93
mcard,MasterCard,First Call Closure,7/1/2015,803,934,0.86
mcard,MasterCard,First Call Closure,8/1/2015,738,918,0.80
mcard,MasterCard,First Call Closure,9/1/2015,452,653,0.69
mcard,MasterCard,First Call Closure,10/1/2015,975,978,1.00
mcard,MasterCard,First Call Closure,11/1/2015,994,996,1.00
mcard,MasterCard,First Call Closure,12/1/2015,876,970,0.90
mcard,MasterCard,First Call Closure,1/1/2016,789,823,0.96
mcard,MasterCard,First Call Closure,2/1/2016,622,714,0.87
mcard,MasterCard,First Call Closure,3/1/2016,235,930,0.25
mcard,MasterCard,First Call Closure,4/1/2016,961,978,0.98
mcard,MasterCard,First Call Closure,5/1/2016,328,731,0.45
mcard,MasterCard,First Call Closure,6/1/2016,852,931,0.92
mcard,MasterCard,First Call Closure,7/1/2016,31,824,0.04
mcard,MasterCard,First Call Closure,8/1/2016,478,478,1.00
mcard,MasterCard,First Tier Closure,1/1/2015,419,699,0.60
mcard,MasterCard,First Tier Closure,2/1/2015,296,681,0.43
mcard,MasterCard,First Tier Closure,3/1/2015,479,711,0.67
mcard,MasterCard,First Tier Closure,4/1/2015,239,973,0.25
mcard,MasterCard,First Tier Closure,5/1/2015,643,961,0.67
mcard,MasterCard,First Tier Closure,6/1/2015,166,512,0.32
mcard,MasterCard,First Tier Closure,7/1/2015,88,762,0.12
mcard,MasterCard,First Tier Closure,8/1/2015,785,831,0.94
mcard,MasterCard,First Tier Closure,9/1/2015,351,498,0.70
mcard,MasterCard,First Tier Closure,10/1/2015,249,530,0.47
mcard,MasterCard,First Tier Closure,11/1/2015,710,812,0.87
mcard,MasterCard,First Tier Closure,12/1/2015,915,934,0.98
mcard,MasterCard,First Tier Closure,1/1/2016,23,362,0.06
mcard,MasterCard,First Tier Closure,2/1/2016,765,996,0.77
mcard,MasterCard,First Tier Closure,3/1/2016,110,378,0.29
mcard,MasterCard,First Tier Closure,4/1/2016,117,337,0.35
mcard,MasterCard,First Tier Closure,5/1/2016,807,897,0.90
mcard,MasterCard,First Tier Closure,6/1/2016,357,391,0.91
mcard,MasterCard,First Tier Closure,7/1/2016,17,152,0.11
mcard,MasterCard,First Tier Closure,8/1/2016,927,991,0.94
mcard,MasterCard,Inbound Call Volume,1/1/2015,695,939,0.74
mcard,MasterCard,Inbound Call Volume,2/1/2015,29,349,0.08
mcard,MasterCard,Inbound Call Volume,3/1/2015,540,942,0.57
mcard,MasterCard,Inbound Call Volume,4/1/2015,683,977,0.70
mcard,MasterCard,Inbound Call Volume,5/1/2015,414,498,0.83
mcard,MasterCard,Inbound Call Volume,6/1/2015,764,793,0.96
mcard,MasterCard,Inbound Call Volume,7/1/2015,423,473,0.89
mcard,MasterCard,Inbound Call Volume,8/1/2015,66,954,0.07
mcard,MasterCard,Inbound Call Volume,9/1/2015,711,795,0.89
mcard,MasterCard,Inbound Call Volume,10/1/2015,1,904,0.00
mcard,MasterCard,Inbound Call Volume,11/1/2015,372,420,0.89
mcard,MasterCard,Inbound Call Volume,12/1/2015,449,940,0.48
mcard,MasterCard,Inbound Call Volume,1/1/2016,826,954,0.87
mcard,MasterCard,Inbound Call Volume,2/1/2016,946,982,0.96
mcard,MasterCard,Inbound Call Volume,3/1/2016,529,549,0.96
mcard,MasterCard,Inbound Call Volume,4/1/2016,112,547,0.20
mcard,MasterCard,Inbound Call Volume,5/1/2016,345,891,0.39
mcard,MasterCard,Inbound Call Volume,6/1/2016,502,820,0.61
mcard,MasterCard,Inbound Call Volume,7/1/2016,158,878,0.18
mcard,MasterCard,Inbound Call Volume,8/1/2016,738,872,0.85
mcard,MasterCard,Phone Service Level,1/1/2015,620,827,0.75
mcard,MasterCard,Phone Service Level,2/1/2015,125,657,0.19
mcard,MasterCard,Phone Service Level,3/1/2015,70,239,0.29
mcard,MasterCard,Phone Service Level,4/1/2015,134,318,0.42
mcard,MasterCard,Phone Service Level,5/1/2015,814,895,0.91
mcard,MasterCard,Phone Service Level,6/1/2015,823,989,0.83
mcard,MasterCard,Phone Service Level,7/1/2015,772,955,0.81
mcard,MasterCard,Phone Service Level,8/1/2015,763,982,0.78
mcard,MasterCard,Phone Service Level,9/1/2015,906,978,0.93
mcard,MasterCard,Phone Service Level,10/1/2015,315,416,0.76
mcard,MasterCard,Phone Service Level,11/1/2015,442,687,0.64
mcard,MasterCard,Phone Service Level,12/1/2015,971,975,1.00
mcard,MasterCard,Phone Service Level,1/1/2016,285,655,0.44
mcard,MasterCard,Phone Service Level,2/1/2016,547,992,0.55
mcard,MasterCard,Phone Service Level,3/1/2016,36,146,0.25
mcard,MasterCard,Phone Service Level,4/1/2016,397,939,0.42
mcard,MasterCard,Phone Service Level,5/1/2016,259,386,0.67
mcard,MasterCard,Phone Service Level,6/1/2016,831,852,0.98
mcard,MasterCard,Phone Service Level,7/1/2016,633,824,0.77
mcard,MasterCard,Phone Service Level,8/1/2016,121,258,0.47
mcard,MasterCard,Web Service Level,1/1/2015,883,973,0.91
mcard,MasterCard,Web Service Level,2/1/2015,931,972,0.96
mcard,MasterCard,Web Service Level,3/1/2015,200,326,0.61
mcard,MasterCard,Web Service Level,4/1/2015,578,640,0.90
mcard,MasterCard,Web Service Level,5/1/2015,597,859,0.70
mcard,MasterCard,Web Service Level,6/1/2015,164,223,0.74
mcard,MasterCard,Web Service Level,7/1/2015,176,899,0.20
mcard,MasterCard,Web Service Level,8/1/2015,809,818,0.99
mcard,MasterCard,Web Service Level,9/1/2015,588,723,0.81
mcard,MasterCard,Web Service Level,10/1/2015,898,940,0.96
mcard,MasterCard,Web Service Level,11/1/2015,650,708,0.92
mcard,MasterCard,Web Service Level,12/1/2015,820,975,0.84
mcard,MasterCard,Web Service Level,1/1/2016,708,863,0.82
mcard,MasterCard,Web Service Level,2/1/2016,554,999,0.55
mcard,MasterCard,Web Service Level,3/1/2016,646,843,0.77
mcard,MasterCard,Web Service Level,4/1/2016,916,970,0.94
mcard,MasterCard,Web Service Level,5/1/2016,979,998,0.98
mcard,MasterCard,Web Service Level,6/1/2016,342,705,0.49
mcard,MasterCard,Web Service Level,7/1/2016,555,562,0.99
mcard,MasterCard,Web Service Level,8/1/2016,34,177,0.19
novelis,Novelis,Abandon Rate,1/1/2015,44,153,0.29
novelis,Novelis,Abandon Rate,2/1/2015,383,477,0.80
novelis,Novelis,Abandon Rate,3/1/2015,24,519,0.05
novelis,Novelis,Abandon Rate,4/1/2015,941,1000,0.94
novelis,Novelis,Abandon Rate,5/1/2015,423,776,0.55
novelis,Novelis,Abandon Rate,6/1/2015,31,910,0.03
novelis,Novelis,Abandon Rate,7/1/2015,371,766,0.48
novelis,Novelis,Abandon Rate,8/1/2015,237,319,0.74
novelis,Novelis,Abandon Rate,9/1/2015,509,577,0.88
novelis,Novelis,Abandon Rate,10/1/2015,6,192,0.03
novelis,Novelis,Abandon Rate,11/1/2015,278,304,0.91
novelis,Novelis,Abandon Rate,12/1/2015,747,870,0.86
novelis,Novelis,Abandon Rate,1/1/2016,800,809,0.99
novelis,Novelis,Abandon Rate,2/1/2016,417,638,0.65
novelis,Novelis,Abandon Rate,3/1/2016,723,898,0.81
novelis,Novelis,Abandon Rate,4/1/2016,577,734,0.79
novelis,Novelis,Abandon Rate,5/1/2016,860,970,0.89
novelis,Novelis,Abandon Rate,6/1/2016,782,907,0.86
novelis,Novelis,Abandon Rate,7/1/2016,618,999,0.62
novelis,Novelis,Abandon Rate,8/1/2016,653,886,0.74
novelis,Novelis,Average Handle Time,1/1/2015,879,995,937.00
novelis,Novelis,Average Handle Time,2/1/2015,354,686,520.00
novelis,Novelis,Average Handle Time,3/1/2015,235,447,341.00
novelis,Novelis,Average Handle Time,4/1/2015,642,686,664.00
novelis,Novelis,Average Handle Time,5/1/2015,240,669,454.50
novelis,Novelis,Average Handle Time,6/1/2015,453,830,641.50
novelis,Novelis,Average Handle Time,7/1/2015,376,516,446.00
novelis,Novelis,Average Handle Time,8/1/2015,610,983,796.50
novelis,Novelis,Average Handle Time,9/1/2015,391,802,596.50
novelis,Novelis,Average Handle Time,10/1/2015,409,932,670.50
novelis,Novelis,Average Handle Time,11/1/2015,262,421,341.50
novelis,Novelis,Average Handle Time,12/1/2015,531,667,599.00
novelis,Novelis,Average Handle Time,1/1/2016,554,602,578.00
